Date,Open,High,Low,Close,voLume
4/5/2024,86.82653052,88.44080225,85.88696278,87.96801758,399678000
4/8/2024,88.65969606,88.78964187,86.69259553,87.09341431,283220000
4/9/2024,87.40226464,87.59517773,82.98427507,85.31520844,501700000
4/10/2024,83.88787363,87.36029437,83.67096935,86.99945831,431929000
4/11/2024,87.38028195,90.69777432,86.88651071,90.5748291,431637000
4/12/2024,89.65824821,90.13403752,87.49023484,88.14593506,426805000
04/15/2024,89.05752248,90.57183361,85.88996343,85.96192932,443077000
04/16/2024,86.39374131,88.07797355,86.02491324,87.37529755,370453000
04/17/2024,88.29985505,88.73466257,83.91185046,83.99681854,495400000
04/18/2024,84.93140563,86.15085269,82.36457129,84.63253784,447260000
04/19/2024,83.11223818,84.28570097,75.57166564,76.16539001,875198000
04/22/2024,78.06851348,80.03662073,76.36529285,79.48187256,596341000
04/23/2024,80.73231102,82.7314026,80.22754314,82.38555908,438559000
04/24/2024,83.91185402,84.04379783,79.14702163,79.64080048,512208000
04/25/2024,78.83216944,83.28514753,78.1874658,82.59446716,424641000
04/26/2024,83.77993153,88.29088226,83.34912753,87.69515228,551011000
04/29/2024,87.55520361,87.95201878,85.22725938,87.71713257,388971000
04/30/2024,87.20037162,88.77865679,86.26080378,86.36275482,363709000
5/1/2024,85.03834331,85.9609204,81.21807385,83.00326538,559863000
5/2/2024,84.41063277,86.1978225,83.16219963,85.77801514,377898000
5/3/2024,87.74911915,89.24043811,87.00045887,88.74866486,398341000
5/6/2024,89.34939373,92.17811002,89.01454682,92.09814453,376203000
5/7/2024,91.05661474,91.73930312,88.97056486,90.51286316,437342000
5/8/2024,89.44234712,91.1525683,89.3793722,90.3709259,325721000
5/9/2024,90.48787613,91.03062874,88.19092348,88.70668793,378013000
5/10/2024,90.26397379,91.35947654,89.18646061,89.83716583,335325000
05/13/2024,90.43689954,90.95666762,88.48878733,90.35794067,289680000
05/14/2024,89.55830082,91.6093707,88.89360197,91.31450653,296507000
05/15/2024,92.42998889,94.81890247,91.55738441,94.58700562,417735000
05/16/2024,94.86688376,95.77546736,94.06024357,94.31613159,323952000
05/17/2024,94.32613734,94.69696339,91.76429801,92.43698883,359691000
05/20/2024,93.70742274,95.15676116,93.39756597,94.73695374,318764000
05/21/2024,93.5564834,95.35666784,93.13767501,95.34267426,328946000
05/22/2024,95.41563179,95.97637394,93.20663673,94.90686035,548648000
05/23/2024,101.9816472,106.2716971,101.4738747,103.7518463,835065000
05/24/2024,104.4015374,106.4266178,102.9531983,106.4206238,429494000
05/28/2024,110.1939146,114.8867812,109.8330786,113.8492508,652728000
05/29/2024,112.9986472,115.4395316,110.8506214,114.7728348,557442000
05/30/2024,114.5979226,115.7663903,109.6131884,110.4498062,484553000
05/31/2024,112.4688804,112.6657972,106.8914211,109.5831985,613263000
6/3/2024,113.5693826,114.9477539,111.9521138,114.9477539,438392000
6/4/2024,115.6634364,116.5470298,113.9931902,116.3841019,403324000
6/5/2024,118.3172249,122.3933675,117.4146352,122.3843765,528402000
6/6/2024,123.9916489,125.5299513,118.266254,120.9430389,664696000
6/7/2024,119.7155881,121.6367197,117.9683887,120.8330841,412386000
6/10/2024,120.3153195,123.044075,116.9568453,121.7346725,313434100
6/11/2024,121.7246861,122.8242829,118.6958148,120.8650131,222551200
6/12/2024,123.0141937,126.8327716,122.5243783,125.1533966,299595000
06/13/2024,129.3418482,129.7516993,127.1126824,129.5617676,260704500
06/14/2024,129.9116338,132.7905515,128.2722449,131.8309174,309320400
06/17/2024,132.940521,133.6802359,129.5317862,130.9312592,288504400
06/18/2024,131.0911911,136.2792619,130.6413616,135.529541,294335100
06/20/2024,139.7479703,140.7076045,129.4717977,130.7313232,517768400
06/21/2024,127.0726942,130.58139,124.253744,126.5228958,649445800
06/24/2024,123.1941279,124.413675,117.9960664,118.06604,476060900
06/25/2024,121.1548885,126.452919,119.275591,126.0430679,414192600
06/26/2024,126.0830549,128.0723121,122.5543699,126.3529587,362975900
06/27/2024,124.053815,126.3629605,122.8742538,123.9438553,252571700
06/28/2024,124.5336324,127.6624646,122.7043117,123.4940186,315516700
7/1/2024,123.4240531,124.7935384,118.7857804,124.253746,284885500
7/2/2024,121.0849236,123.3640816,120.9849624,122.6243515,218374000
7/3/2024,121.6147228,128.232254,121.3148314,128.232254,215749000
7/5/2024,127.3325912,128.8020529,125.6332269,125.7831726,214176700
7/8/2024,127.4425479,130.7213335,126.9927184,128.1522827,237677300
7/9/2024,130.3015002,133.7702102,128.6021206,131.3311157,285366600
7/10/2024,133.9801248,135.049734,132.3707233,134.8598022,248978600
7/11/2024,135.6994837,136.0993287,127.0027242,127.3525925,374782700
7/12/2024,128.2122635,131.8709051,127.1726572,129.1919098,252680500
07/15/2024,130.5114027,131.3410956,127.1326635,128.3921967,208326200
07/16/2024,128.392193,128.9919605,124.5336292,126.3129654,214769500
07/17/2024,121.3048253,121.8046391,116.6765516,117.9460754,390086200
07/18/2024,121.8046488,122.3544471,116.5166167,121.0449295,320979500
07/19/2024,120.3052137,121.5547485,117.3263269,117.886116,217223800
07/22/2024,120.3052035,124.0238201,119.815388,123.4940186,258068900
07/23/2024,122.7343043,124.6435971,122.0545571,122.5443726,173911000
07/24/2024,119.1256406,119.905349,113.3977777,114.2074738,327776900
07/25/2024,112.9979242,116.5865842,106.2604352,112.238205,460067000
07/26/2024,116.1467615,116.1567523,111.5384765,113.0179214,293399100
07/29/2024,113.6476864,116.2367187,111.2585766,111.5484619,248152100
07/30/2024,111.4784927,111.948319,102.5018391,103.6913986,486833300
07/31/2024,112.8579788,118.2959488,110.8387264,116.9764404,473174200
8/1/2024,117.4862608,120.1152869,106.7702489,109.1693573,523462300
8/2/2024,103.7213765,108.6795292,101.3322668,107.2300644,482027500
8/5/2024,92.02573599,103.371518,90.65625074,100.4126129,552842400
8/6/2024,103.8013458,107.6699081,100.5125771,104.2111969,409012100
8/7/2024,107.7698734,108.7595104,98.65327249,98.87319183,411440400
8/8/2024,101.9620353,105.4607326,97.48369943,104.9309311,391910000
8/9/2024,105.6006896,106.5603315,103.3915129,104.7110214,290844200
8/12/2024,106.280424,111.0286559,106.2204487,108.9794159,325559900
08/13/2024,112.3981515,116.1867417,111.5384709,116.0967712,312646700
08/14/2024,118.485886,118.5558596,114.0275468,118.0360565,339246400
08/15/2024,118.7157976,123.1941258,117.4262769,122.81427,318086700
08/16/2024,121.8946136,124.9534722,121.1348944,124.5336304,302589900
08/19/2024,124.2337421,129.9516144,123.3740616,129.9516144,318333600
08/20/2024,128.3522103,129.8316705,125.8431499,127.2026443,300087400
08/21/2024,127.2726178,129.3018687,126.6128674,128.452179,257883600
08/22/2024,129.9716161,130.7013401,123.0541856,123.6939468,376189100
08/23/2024,125.8131504,129.5517637,125.1733893,129.3218384,323230300
08/26/2024,129.5217841,131.2111423,124.3237149,126.4129333,331964700
08/27/2024,125.0034677,129.1519173,123.8338973,128.2522583,303134600
08/28/2024,128.0723157,128.2822443,122.5943594,125.5632553,448101100
08/29/2024,121.3148354,124.3836925,116.6665644,117.5462341,453023300
08/30/2024,119.4855133,121.7046883,117.1763754,119.3255768,333751600
9/3/2024,115.9668214,116.1667439,107.2500659,107.9598007,477155100
9/4/2024,105.3707659,113.2278331,104.0812452,106.1704636,372470300
9/5/2024,104.9509224,109.6091917,104.7210122,107.1700974,306850700
9/6/2024,107.9997849,108.1097446,100.9124201,102.7917252,413638100
9/9/2024,104.8409544,106.5103386,103.6514026,106.4303665,273912000
9/10/2024,107.7698681,109.3592802,104.910932,108.059761,268283700
9/11/2024,109.3492805,117.1463801,107.3800126,116.8664856,441422400
9/12/2024,116.8065064,120.7553788,115.3469258,119.1058502,366052700
09/13/2024,119.045866,119.925611,117.5662869,119.0658569,238358300
09/16/2024,116.7565203,118.1461212,114.3272166,116.746521,248772300
09/17/2024,118.1361241,118.7659484,114.7970852,115.5568619,231925900
09/18/2024,115.8567757,117.6662544,113.187543,113.3375015,310318900
09/19/2024,117.3163494,119.6256922,117.2163796,117.8362045,293506400
09/20/2024,117.0264371,118.5859951,115.3569177,115.9667435,382462400
09/23/2024,116.5165947,116.9564634,114.8270767,116.2266769,206228500
09/24/2024,116.4865911,121.7650837,115.3469185,120.83535,354966800
09/25/2024,121.9850158,124.9041845,121.5751373,123.4745941,284692900
09/26/2024,126.7636512,127.6333969,121.7650846,124.0044403,302582900
09/27/2024,123.9344669,123.9944473,119.2258179,121.3652039,271009200
09/30/2024,118.2760819,121.4651699,118.1161317,121.4051895,226553700
10/1/2024,121.7350825,122.4048962,115.7568014,116.9664536,302094500
10/2/2024,116.406628,119.3457801,115.1069975,118.8159332,221845900
10/3/2024,120.8853342,124.3243505,120.3054986,122.8147812,277118000
10/4/2024,124.9041843,125.0041541,121.7950753,124.8841858,243678100
10/7/2024,124.9541745,130.6025567,124.914185,127.6833954,346250200
10/8/2024,130.2226474,133.4417254,129.3828919,132.8518982,285722500
10/9/2024,134.0715572,134.4814433,131.342344,132.611969,246191600
10/10/2024,131.8721995,134.9613103,130.9624567,134.7713623,242311300
10/11/2024,133.9715857,135.7410826,133.6216951,134.7613678,170209500
10/14/2024,136.4308937,139.5600016,136.2609442,138.0304413,232347700
10/15/2024,137.8304783,138.5302898,128.7031055,131.5622864,377831000
10/16/2024,133.9415847,136.5808272,131.5422788,135.6810913,264879700
10/17/2024,139.30006,140.8496188,136.8307667,136.8907471,306435900
10/18/2024,138.63024,138.8601698,137.2406392,137.960434,176090200
10/21/2024,138.0904058,143.668808,137.9604382,143.668808,264554500
10/22/2024,142.8690456,144.3786073,141.7393646,143.5488434,226311600
10/23/2024,141.9892821,142.3891614,137.4206002,139.519989,285930000
10/24/2024,140.7796371,141.3094839,138.4203131,140.369751,172354900
10/25/2024,140.8895944,144.0886893,140.7596421,141.4994202,205122100
10/28/2024,142.9590059,143.0989651,140.0098546,140.4797211,173586700
10/29/2024,140.2497717,142.2192081,138.8601708,141.2095032,157593600
10/30/2024,139.4999884,140.2897705,136.7707754,139.3000488,179418100
10/31/2024,137.5605633,137.5705549,132.0721315,132.7219391,270039600
11/1/2024,134.6613945,137.2706471,134.5314421,135.3611908,207127800
11/4/2024,137.1706727,138.920171,135.5311435,136.0110016,187528200
11/5/2024,137.4105869,140.3297479,137.2906262,139.8698883,160537400
11/6/2024,142.9190185,146.4480051,141.9193052,145.5682526,242043900
11/7/2024,146.3480494,148.8873148,146.1281112,148.8373413,207323300
11/8/2024,148.7273495,149.7270628,146.2180594,147.587677,175665800
11/11/2024,148.637371,148.8073357,143.5288506,145.2183533,182325600
11/12/2024,146.7379056,149.6070776,145.9681221,148.247467,198634700
11/13/2024,149.0272735,149.2871935,145.8581688,146.2280731,191903300
11/14/2024,147.5976787,148.9572894,145.5082814,146.717926,194463300
11/15/2024,144.828456,145.1983603,140.0398362,141.9392853,250132900
11/18/2024,139.4599948,141.5094099,137.1106626,140.1098022,221205300
11/19/2024,141.2794938,147.0878257,140.9495865,146.9678497,227834900
11/20/2024,147.3677436,147.5176945,142.6890773,145.848175,309871700
11/21/2024,149.3072,152.8461787,140.6596701,146.6279602,400946600
11/22/2024,145.8881722,147.1178307,141.0595698,141.909317,236406200
11/25/2024,141.9492922,142.0092726,135.7810632,135.9810028,344941900
11/26/2024,137.6605278,139.2600753,135.6311109,136.8807526,190287700
11/27/2024,134.971286,137.1806591,131.7622149,135.3011932,226370900
11/29/2024,136.7407931,139.3100637,136.0110066,138.2103729,141863200
12/2/2024,138.7902106,140.4097414,137.7805056,138.590271,171682800
12/3/2024,138.220376,140.4997214,137.9104672,140.2198029,164414000
12/4/2024,141.9593044,145.7482115,140.2497878,145.0984039,231224300
12/5/2024,145.078404,146.5080853,143.9186529,145.0284119,172621200
12/6/2024,144.5685301,145.6682815,141.2792377,142.4089966,188505600
12/9/2024,138.9397234,139.9195057,137.100128,138.7797546,189308600
12/10/2024,138.9797174,141.7891182,133.7608531,135.0405884,210020900
12/11/2024,137.3300757,140.1394611,135.1805502,139.2796478,184905200
12/12/2024,137.0501512,138.4098557,135.7704312,137.3100891,159211400
12/13/2024,138.9097453,139.5696052,132.5111298,134.2207642,231514900
12/16/2024,134.1507548,134.3707081,130.3915796,131.9712372,237951100
12/17/2024,129.0618828,131.5613384,126.8323728,130.3616028,259410300
12/18/2024,133.8308463,136.6702241,128.2520598,128.8819275,277444500
12/19/2024,131.7312863,134.000796,129.5217764,130.6515198,209719200
12/20/2024,129.7817201,135.2505298,128.1920702,134.6706543,306528600
12/23/2024,136.2503112,139.7595411,135.0905603,139.6395721,176053500
12/24/2024,139.9695151,141.8690952,138.6198029,140.1894684,105157000
12/26/2024,139.6695752,140.819334,137.700003,139.8995209,116205600
12/27/2024,138.5198214,138.9897202,134.6806616,136.9801483,170582600
12/30/2024,134.8006283,140.2394456,133.9908072,137.4600525,167734700
12/31/2024,137.9999487,138.0399485,133.8008661,134.2607574,155659200
1/2/2025,135.9703822,138.8497599,134.6006855,138.2798767,198247200
1/3/2025,139.9795022,144.8684366,139.6995644,144.4385376,229322500
1/6/2025,148.5576323,152.126862,147.787811,149.3974457,265377400
1/7/2025,152.9966575,153.0966419,139.97949,140.1094666,351782200
1/8/2025,142.5489463,143.918643,137.5300354,140.079483,227349900
1/10/2025,137.4200749,139.8895384,134.1907823,135.8804169,207602500
01/13/2025,129.9617039,133.4609419,129.4817975,133.2009888,204808900
01/14/2025,136.0203668,136.3502967,130.0216738,131.7312927,195590500
01/15/2025,133.6208947,136.4202881,131.2614079,136.2103424,185217300
01/16/2025,138.6097964,138.719773,133.4609244,133.5409088,209235600
01/17/2025,136.6602259,138.4698291,135.4304981,137.6800079,201188800
01/21/2025,139.1296972,141.7991139,137.0601407,140.7993317,197749000
01/22/2025,144.6285153,147.7578236,143.6387253,147.0379944,237651400
01/23/2025,145.0184169,147.1979348,143.6887047,147.1879425,155915500
01/24/2025,148.3376757,148.9375511,141.8490992,142.5889282,234657600
01/27/2025,124.7728264,128.3720333,116.6745841,118.3942108,818830900
01/28/2025,121.7834698,128.9719064,116.2246831,128.9619141,579666400
01/29/2025,126.4724508,126.8623653,120.0238586,123.6730576,467120600
01/30/2025,123.0731906,124.9727784,118.0742795,124.6228561,392925500
01/31/2025,123.753045,127.8221584,119.1640481,120.0438538,388161100
2/3/2025,114.7250101,118.5441779,112.9853911,116.6345978,371235700
2/4/2025,116.9345264,121.1736008,116.6745809,118.6241608,256550000
2/5/2025,121.7334797,124.9727718,120.7336975,124.8028107,262230800
2/6/2025,127.3922422,128.7419543,125.1827246,128.6519623,251483600
2/7/2025,129.1918617,130.3416052,124.9727794,129.8117218,228186300
2/10/2025,130.061656,134.97059,129.9316946,133.5409088,216989100
2/11/2025,132.5511343,134.4507145,130.9914764,132.7710876,178902400
2/12/2025,129.9916838,132.2112014,129.0518861,131.1114349,160278600
02/13/2025,131.5313452,136.4702718,131.1414307,135.2605286,197430000
02/14/2025,136.450269,139.21967,135.4704867,138.8197632,195479600
02/18/2025,141.2392474,143.4087731,137.899963,139.3696442,219176600
02/19/2025,139.4796143,141.3292176,137.1901197,139.1996765,167536000
02/20/2025,139.9994986,140.6293663,136.7601988,140.079483,143903600
02/21/2025,140.0094897,141.4291938,134.0008043,134.4007111,228217600
02/24/2025,136.5302641,138.5598209,130.0516793,130.2516327,251381100
02/25/2025,129.9516858,130.1716391,124.4128992,126.602417,271428700
02/26/2025,129.9617066,133.7008827,128.4620332,131.2514191,322553800
02/27/2025,134.9705968,134.9805892,119.9838638,120.1238327,443175800
02/28/2025,117.994293,125.0627529,116.3746507,124.8927917,389091100
3/3/2025,123.4831027,123.6730561,112.2555451,114.0351563,411381400
3/4/2025,110.6259036,119.2840136,110.0860203,115.9647369,398163300
3/5/2025,117.55439,118.2542345,114.485059,117.2744522,284337900
3/6/2025,113.5052758,115.3248792,110.1959991,110.5459213,321181900
3/7/2025,111.2257699,113.4552875,107.5365711,112.6654587,341755500
3/10/2025,109.8760654,111.8256376,105.43703,106.9567032,366487400
3/11/2025,106.9666941,112.2155506,104.7471764,108.7363129,354865700
3/12/2025,114.1056496,116.745317,112.8658001,115.725441,323857500
03/13/2025,117.0152747,117.7451862,113.7756845,115.5654602,299033100
03/14/2025,118.595081,121.8646663,118.1351397,121.6546936,277593500
03/17/2025,122.7245565,122.8745391,118.01515,119.5149612,255501500
03/18/2025,117.9851502,119.0050185,114.5255866,115.4154739,299686900
03/19/2025,117.2552423,120.4348425,115.665446,117.5052109,273426200
03/20/2025,116.5353367,120.1848713,116.455345,118.5150833,248829700
03/21/2025,116.9252894,117.9751527,115.4054764,117.6851883,266498500
03/24/2025,119.8649157,122.2046253,119.3249827,121.3947296,228452500
03/25/2025,120.5348382,121.2747429,118.9050383,120.6748199,167447200
03/26/2025,118.7150653,118.8250445,112.6958184,113.7456894,293463300
03/27/2025,111.3359933,114.4356019,110.6460853,111.4159851,236902100
03/28/2025,111.475975,112.8558063,109.0562812,109.6562042,229872500
03/31/2025,105.1167724,110.9460408,103.6369628,108.3663635,299212700
4/1/2025,108.5063392,110.186128,106.4566017,110.1361389,222614000
4/2/2025,107.2765016,111.9659139,106.7765645,110.406105,220601200
4/3/2025,103.4969772,105.6167056,101.5872139,101.7871933,338769400
4/4/2025,98.8975613,100.1174014,92.09841365,94.29813385,532273800
4/7/2025,87.44898959,101.7371917,86.60909899,97.62770844,611041300
4/8/2025,103.7969372,105.8366815,94.4481151,96.28788757,476243400
4/9/2025,98.87755356,115.0855125,97.51772411,114.3156128,612918300
4/10/2025,109.3562417,110.8460521,99.13752639,107.5564651,437812400
4/11/2025,108.4863441,111.5359632,107.4664758,110.9160385,313417300
04/14/2025,114.0956415,114.2756191,109.0562748,110.6960678,264705000
04/15/2025,110.9560416,113.6057097,110.4860995,112.1858826,228966900
04/16/2025,104.5368501,106.7765661,100.4373598,104.4768524,397016900
04/17/2025,104.4368529,104.4568546,100.0374127,101.4772263,292517500
04/21/2025,98.75757087,99.42749238,95.0280444,96.89781189,288501100
04/22/2025,98.76756908,99.79743825,97.26775783,98.87755585,241004800
04/23/2025,104.5068447,104.7868159,102.0071593,102.6970749,247526000
04/24/2025,103.4669775,106.5265899,103.0970213,106.4166031,220815000
04/25/2025,106.8365599,111.9059219,105.7167056,110.9960403,251064700
04/28/2025,109.6761945,110.3561092,106.0066506,108.7163162,207708500
04/29/2025,107.6564504,110.1861308,107.4264836,109.006279,170444300
04/30/2025,104.4568586,108.9062958,104.0669083,108.9062958,235044600
5/1/2025,113.0657711,114.9255377,111.2859963,111.5959549,236121500
5/2/2025,114.1656363,115.385484,113.3557406,114.4855957,190194800
5/5/2025,112.8957978,114.6555709,112.6458292,113.8056793,133163200
5/6/2025,111.4659803,114.7255647,110.8060596,113.5257187,158525600
5/7/2025,113.0357827,117.6651976,112.2658753,117.0452728,206758800
5/8/2025,118.2351264,118.6650727,115.8354268,117.3552399,198428100
5/9/2025,117.3352314,118.2151256,115.1955013,116.6353226,132972200
5/12/2025,121.9546584,122.9845276,120.2648685,122.9845276,225023300
05/13/2025,124.9642838,131.2034968,124.4543458,129.9136505,330430100
05/14/2025,133.1832374,135.422961,131.6634244,135.3229675,281180800
05/15/2025,134.2730935,136.2828503,132.643309,134.8130341,226632600
05/16/2025,136.2028693,136.3328578,133.4432219,135.3829651,226542500
05/19/2025,132.3733402,135.852898,132.3733402,135.552948,193154600
05/20/2025,134.2730826,134.5630546,132.6032948,134.3630829,161514200
05/21/2025,133.0432527,137.3827029,130.5735623,131.7834167,270608700
05/22/2025,132.2133628,134.233113,131.5334557,132.8132935,187344000
05/23/2025,129.9836522,132.6633079,129.1437615,131.2734833,198821300
05/27/2025,134.1331045,135.6429242,133.293214,135.4829407,192953600
05/28/2025,136.0128928,137.2327407,134.7730433,134.793045,304021100
05/29/2025,142.2321134,143.471963,137.8926628,139.1725006,369241900
05/30/2025,138.7025513,139.602432,132.9032779,135.1130066,333170900
6/2/2025,135.4729551,138.1026138,135.3829549,137.3627167,197663100
6/3/2025,138.7625294,141.9821253,137.9326321,141.2022247,225578800
6/4/2025,142.1721157,142.3720875,139.5224399,141.9021454,167120800
6/5/2025,142.1521153,143.981887,138.8125391,139.9723969,231397900
6/6/2025,142.4920576,143.2519717,141.4921834,141.7021637,153986200
6/9/2025,143.1719877,144.9817575,141.9221449,142.6120605,185114500
6/10/2025,142.67205,144.2718396,141.5121923,143.9418945,155881900
6/11/2025,144.6018436,144.981827,141.8619926,142.8219452,167694000
6/12/2025,141.9619934,144.9918213,141.8420051,144.9918213,162365000
06/13/2025,142.4719561,143.5719001,140.8420584,141.9619904,180820600
06/16/2025,143.3419183,146.1717452,143.1919176,144.681839,183133700
06/17/2025,144.4818517,145.2118062,143.771885,144.1118622,139108000
06/18/2025,144.0018682,145.6417751,143.1119191,145.4717865,161494100
06/20/2025,145.441789,146.1917467,142.6419439,143.8418884,242956200
06/23/2025,142.4919613,144.7718314,142.0219866,144.1618652,154308900
06/24/2025,145.5517831,147.9516568,145.4917889,147.8916473,187566100
06/25/2025,149.2615908,154.4412915,149.2515816,154.3013,269146500
06/26/2025,155.9711983,156.7111621,153.9913142,155.011261,198145700
06/27/2025,156.0311938,158.7010567,155.251239,157.7411041,263234500
06/30/2025,158.3910596,158.6510547,155.9512101,157.9810944,194580300
7/1/2025,156.2811884,157.1911408,151.481471,153.2913666,213143600
7/2/2025,152.9713711,157.591121,152.9613772,157.2411346,171224100
7/3/2025,158.3610624,160.9709158,157.7611054,159.3310089,143716100
7/7/2025,158.1910728,159.3010108,157.3311207,158.2310791,140139000
7/8/2025,159.3210216,160.2109709,158.3810722,159.9909821,138133000
7/9/2025,161.210909,164.4107255,161.1509149,162.8708191,183656400
7/10/2025,164.3107481,164.4907306,161.6008941,164.0907593,167704100
7/11/2025,163.7107762,167.8805394,163.4607903,164.9107056,193633300
07/14/2025,165.360675,165.4806786,162.010873,164.0607605,136975800
07/15/2025,171.1803465,172.3902697,169.1904533,170.6903687,230627400
07/16/2025,171.0503562,171.7403198,168.8904743,171.3603363,158831500
07/17/2025,172.0103091,174.1501879,170.8203738,172.9902496,160841100
07/18/2025,173.6302102,174.2401764,171.2503395,172.4002838,146456400
07/21/2025,172.740264,173.3702334,170.9903626,171.3703461,123126100
07/22/2025,171.3303387,171.380339,164.5707253,167.0205841,193114300
07/23/2025,169.520441,171.2503391,167.9605313,170.7703705,154082200
07/24/2025,172.4302796,173.8202006,171.2903445,173.7302094,128984600
07/25/2025,173.6002135,174.7101516,172.9502563,173.4902191,122316800
07/28/2025,174.0101942,176.9900219,173.9601939,176.740036,140023500
07/29/2025,177.9499655,179.3698836,175.010129,175.5000916,154077500
07/30/2025,176.5000487,179.8798631,176.030074,179.259903,174312200
07/31/2025,182.8896854,183.289672,175.920077,177.8599701,221685400
8/1/2025,174.0801793,176.5300381,170.8803628,173.7102051,204529000
8/4/2025,175.1501294,180.1898386,174.5101661,179.9898529,148174600
8/5/2025,179.6098629,180.2498261,175.8900715,178.249939,156407600
8/6/2025,176.3200595,179.8898503,176.2400622,179.4098816,137192300
8/7/2025,181.5597693,183.8696367,178.7899213,180.7598114,151878400
8/8/2025,181.5397682,183.2896695,180.3898239,182.6896973,123396700
8/11/2025,182.0397345,183.8296268,180.2398329,182.0497284,138323200
8/12/2025,182.9496878,184.4695911,179.4498852,183.1496735,145485700
08/13/2025,182.6096984,183.9596284,179.3398938,181.5797577,179871700
08/14/2025,179.7398589,183.0096787,179.449882,182.0097351,129554000
08/15/2025,181.8697466,181.8897345,178.0299516,180.4398193,156602200
08/18/2025,180.5898165,182.9296808,180.5798073,181.9997253,132008000
08/19/2025,182.4197069,182.4897103,175.480111,175.6300964,185229200
08/20/2025,175.1601234,175.9900785,168.7904874,175.3901062,215142700
08/21/2025,174.840141,176.8900131,173.8001911,174.9701233,140040900
08/22/2025,172.6002638,178.5799222,171.1903397,177.9799652,172789400
08/25/2025,178.3399565,181.8997535,176.5600581,179.7998657,163012800
08/26/2025,180.0498401,182.3797105,178.7999106,181.7597504,168688200
08/27/2025,181.9697357,182.4797167,179.0899084,181.5897675,235518900
08/28/2025,180.8098083,184.4595963,176.4000534,180.1598358,281787800
08/29/2025,178.0999522,178.1399433,173.1402253,174.170166,243257900
9/2/2025,169.9904157,172.3702864,167.2105736,170.7703705,231164900
9/3/2025,171.0503597,172.4002898,168.8704899,170.6103821,164424900
9/4/2025,170.5603947,171.8503153,169.4004564,171.6503296,141670100
9/5/2025,168.0205272,169.0204708,164.0607589,167.0105896,224441400
9/8/2025,167.5405549,170.9503663,167.3405693,168.3005066,163769100
9/9/2025,169.0804622,170.970355,166.7306039,170.7503662,157548400
9/10/2025,176.6300438,179.2798883,175.4601115,177.3200073,226852000
9/11/2025,179.6799927,180.2799988,176.4799957,177.1699982,151159300
9/12/2025,177.7700043,178.6000061,176.4499969,177.8200073,124911000
09/15/2025,175.6699982,178.8500061,174.5099945,177.75,147061600
09/16/2025,177,177.5,174.3800049,174.8800049,140737800
09/17/2025,172.6399994,173.1999969,168.4100037,170.2899933,211843800
09/18/2025,173.9799957,177.1000061,172.9600067,176.2400055,191763300
09/19/2025,175.7700043,178.0800018,175.1799927,176.6699982,237182100
09/22/2025,175.3000031,184.5500031,174.7100067,183.6100006,269637000
09/23/2025,181.9700012,182.4199982,176.2100067,178.4299927,192559600
09/24/2025,179.7700043,179.7799988,175.3999939,176.9700012,143564100
09/25/2025,174.4799957,180.2599945,173.1300049,177.6900024,191586700
09/26/2025,178.1699982,179.7700043,174.9299927,178.1900024,148573700
09/29/2025,180.4299927,184,180.3200073,181.8500061,193063500
09/30/2025,182.0800018,187.3500061,181.4799957,186.5800018,236981000
10/1/2025,185.2400055,188.1399994,183.8999939,187.2400055,173844900
10/2/2025,189.6000061,191.0500031,188.0599976,188.8899994,136805800
10/3/2025,189.1900024,190.3600006,185.3800049,187.6199951,137596900
10/6/2025,185.5,187.2299957,183.3300018,185.5399933,156436000
